Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type
PA166122986	radiotherapy	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA448771	capecitabine	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA448803	carboplatin	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA449014	cisplatin	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA449165	cyclophosphamide	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA449383	docetaxel	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA449476	epirubicin	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA449748	gemcitabine	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA450198	leucovorin	Drug	PA369	X-ray repair complementing defective repair in Chinese hamster cells 1	Gene
PA449748	gemcitabine	Drug	PA37398	WWOX	Gene
PA450403	methamphetamine	Drug	PA26953	CSNK1E	Gene
PA166123407	abiraterone	Drug	PA27090	CYP17A1	Gene
PA449899	hydrochlorothiazide	Drug	PA162384225	EBF1	Gene
PA10040	cetuximab	Drug	PA7360	epidermal growth factor receptor	Gene
PA128406956	fluorouracil	Drug	PA7360	epidermal growth factor receptor	Gene
PA131301952	gefitinib	Drug	PA7360	epidermal growth factor receptor	Gene
PA134687924	erlotinib	Drug	PA7360	epidermal growth factor receptor	Gene
PA150481186	topoisomerase I inhibitors	Drug	PA7360	epidermal growth factor receptor	Gene
PA152031327	geldanamycin	Drug	PA7360	epidermal growth factor receptor	Gene
PA152241907	lapatinib	Drug	PA7360	epidermal growth factor receptor	Gene
PA153561371	egfr inhibitors	Drug	PA7360	epidermal growth factor receptor	Gene
PA162373091	panitumumab	Drug	PA7360	epidermal growth factor receptor	Gene
PA164712331	Alkylating Agents	Drug	PA7360	epidermal growth factor receptor	Gene
PA165981154	afatinib	Drug	PA7360	epidermal growth factor receptor	Gene
PA166114943	regorafenib	Drug	PA7360	epidermal growth factor receptor	Gene
PA448803	carboplatin	Drug	PA7360	epidermal growth factor receptor	Gene
PA449383	docetaxel	Drug	PA7360	epidermal growth factor receptor	Gene
PA449748	gemcitabine	Drug	PA7360	epidermal growth factor receptor	Gene
PA450085	irinotecan	Drug	PA7360	epidermal growth factor receptor	Gene
PA450198	leucovorin	Drug	PA7360	epidermal growth factor receptor	Gene
PA450761	paclitaxel	Drug	PA7360	epidermal growth factor receptor	Gene
PA452620	tegafur	Drug	PA7360	epidermal growth factor receptor	Gene
PA153561371	egfr inhibitors	Drug	PA33308	"phosphatidylinositol-45-bisphosphate3-kinasecatalyticsubunitalpha"	Gene
PA164746311	everolimus	Drug	PA33308	"phosphatidylinositol-45-bisphosphate3-kinasecatalyticsubunitalpha"	Gene
PA448803	carboplatin	Drug	PA33308	"phosphatidylinositol-45-bisphosphate3-kinasecatalyticsubunitalpha"	Gene
PA449014	cisplatin	Drug	PA33308	"phosphatidylinositol-45-bisphosphate3-kinasecatalyticsubunitalpha"	Gene
PA449383	docetaxel	Drug	PA33308	"phosphatidylinositol-45-bisphosphate3-kinasecatalyticsubunitalpha"	Gene
PA448499	atenolol	Drug	PA28537	GALNT2	Gene
PA448492	asparaginase	Drug	PA164722738	MIR492	Gene
PA449165	cyclophosphamide	Drug	PA164722738	MIR492	Gene
PA449177	cytarabine	Drug	PA164722738	MIR492	Gene
PA449212	daunorubicin	Drug	PA164722738	MIR492	Gene
PA450379	mercaptopurine	Drug	PA164722738	MIR492	Gene
PA450428	methotrexate	Drug	PA164722738	MIR492	Gene
PA451100	prednisone	Drug	PA164722738	MIR492	Gene
PA451879	vincristine	Drug	PA164722738	MIR492	Gene
PA451868	verapamil	Drug	PA30041	KCNIP1	Gene
PA10251	atazanavir	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA10888	clobazam	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA128406956	fluorouracil	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA130232992	bevacizumab	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA131285527	oxaliplatin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA131625240	raltitrexed	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA131890628	tranilast	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA133950441	hmg coa reductase inhibitors	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA134687924	erlotinib	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA164712505	"AntiviralsfortreatmentofHIVinfectionscombinations"	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA164743150	labetalol	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA164760843	deferasirox	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA164784021	ethambutol	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA164888966	raltegravir	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA164924493	axitinib	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165110775	SN-38	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165110778	tipifarnib	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165291492	pazopanib	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165958345	nilotinib	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165958348	indacaterol	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165958353	interferon alpha-2b	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165971474	Belinostat	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA165981594	eltrombopag	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA166104276	ABT-751	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA166114943	regorafenib	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA166114961	dolutegravir	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA166115442	s 1 (combination)	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA166123346	bilirubin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA166123367	gepirone hydrochloride	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA448015	acetaminophen	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA448500	atorvastatin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA448771	capecitabine	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA448803	carboplatin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA448817	carvedilol	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA449014	cisplatin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA449061	clozapine	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA449247	dexamethasone	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA449441	efavirenz	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA449552	etoposide	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA449688	fluvastatin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA449977	indinavir	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450085	irinotecan	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450112	isoniazid	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450163	lamivudine	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450198	leucovorin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450268	losartan	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450272	lovastatin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450480	metoprolol	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450550	morphine	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450626	nicotine	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA450688	olanzapine	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451182	pyrazinamide	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451221	raloxifene	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451241	ribavirin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451250	rifampin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451260	ritonavir	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451363	simvastatin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451906	warfarin	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA451954	zidovudine	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA7000	sorafenib	Drug	PA420	"UDPglucuronosyltransferase1familypolypeptideA1"	Gene
PA128406956	fluorouracil	Drug	PA154	"solutecarrierfamily29(nucleosidetransporters)member1"	Gene
PA164749390	peginterferon alfa-2a	Drug	PA154	"solutecarrierfamily29(nucleosidetransporters)member1"	Gene
PA164784024	peginterferon alfa-2b	Drug	PA154	"solutecarrierfamily29(nucleosidetransporters)member1"	Gene
PA449177	cytarabine	Drug	PA154	"solutecarrierfamily29(nucleosidetransporters)member1"	Gene
PA449748	gemcitabine	Drug	PA154	"solutecarrierfamily29(nucleosidetransporters)member1"	Gene
PA450761	paclitaxel	Drug	PA154	"solutecarrierfamily29(nucleosidetransporters)member1"	Gene
PA451241	ribavirin	Drug	PA154	"solutecarrierfamily29(nucleosidetransporters)member1"	Gene
PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Drug	PA33661	PPP1R9A	Gene
PA448871	celecoxib	Drug	PA25281	BCAR1	Gene
PA128406956	fluorouracil	Drug	PA162398721	PARD3B	Gene
PA131285527	oxaliplatin	Drug	PA162398721	PARD3B	Gene
PA164713176	Platinum compounds	Drug	PA26091	CASP7	Gene
PA449383	docetaxel	Drug	PA26091	CASP7	Gene
PA449748	gemcitabine	Drug	PA26091	CASP7	Gene
PA450761	paclitaxel	Drug	PA26091	CASP7	Gene
PA451881	vinorelbine	Drug	PA26091	CASP7	Gene
PA130232992	bevacizumab	Drug	PA28459	FZD4	Gene
PA164746012	ranibizumab	Drug	PA28459	FZD4	Gene
PA449014	cisplatin	Drug	PA162382539	"cytidinemonophosphate(UMP-CMP)kinase1cytosolic"	Gene
PA449748	gemcitabine	Drug	PA162382539	"cytidinemonophosphate(UMP-CMP)kinase1cytosolic"	Gene
PA450163	lamivudine	Drug	PA162382539	"cytidinemonophosphate(UMP-CMP)kinase1cytosolic"	Gene
PA450761	paclitaxel	Drug	PA162382539	"cytidinemonophosphate(UMP-CMP)kinase1cytosolic"	Gene
PA449061	clozapine	Drug	PA28606	GCG	Gene
PA450688	olanzapine	Drug	PA28606	GCG	Gene
PA452233	antipsychotics	Drug	PA28606	GCG	Gene
PA451866	venlafaxine	Drug	PA30409	LIM domain only 3 (rhombotin-like 2)	Gene
PA450428	methotrexate	Drug	PA31134	mutS homolog 3 (E. coli)	Gene
PA449748	gemcitabine	Drug	PA29800	interleukin 17F	Gene
PA450761	paclitaxel	Drug	PA29800	interleukin 17F	Gene
PA448500	atorvastatin	Drug	PA29558	HTR5A	Gene
PA451089	pravastatin	Drug	PA29558	HTR5A	Gene
PA451363	simvastatin	Drug	PA29558	HTR5A	Gene
PA164712563	Bisphosphonates	Drug	PA134986392	1-Mar	Gene
PA128406956	fluorouracil	Drug	PA37784	WDR7	Gene
PA448771	capecitabine	Drug	PA37784	WDR7	Gene
PA449748	gemcitabine	Drug	PA31109	MS4A2	Gene
PA10004	adalimumab	Drug	PA28570	GAPDHP64	Gene
PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Drug	PA28570	GAPDHP64	Gene
PA449515	etanercept	Drug	PA28570	GAPDHP64	Gene
PA452639	infliximab	Drug	PA28570	GAPDHP64	Gene
PA10251	atazanavir	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA10888	clobazam	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA128406956	fluorouracil	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA130620651	anthracyclines and related substances	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA131285527	oxaliplatin	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA165110775	SN-38	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA165110778	tipifarnib	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA165981594	eltrombopag	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA166115442	s 1 (combination)	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA166118041	deferiprone	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA448015	acetaminophen	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA450085	irinotecan	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA450163	lamivudine	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA450164	lamotrigine	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA450198	leucovorin	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA450911	phenobarbital	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA450947	phenytoin	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA451260	ritonavir	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA451581	tamoxifen	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA451627	testosterone	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA451846	valproic acid	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA451954	zidovudine	Drug	PA37181	"UDPglucuronosyltransferase1familypolypeptideA6"	Gene
PA10004	adalimumab	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA10252	bortezomib	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA164749390	peginterferon alfa-2a	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA164784024	peginterferon alfa-2b	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA449167	cyclosporine	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA449247	dexamethasone	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA449515	etanercept	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA449760	glatiramer acetate	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA450354	melphalan	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA451100	prednisone	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA451241	ribavirin	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA452639	infliximab	Drug	PA27006	cytotoxic T-lymphocyte-associated protein 4	Gene
PA448500	atorvastatin	Drug	PA162402461	SCAP	Gene
PA449688	fluvastatin	Drug	PA162402461	SCAP	Gene
PA451363	simvastatin	Drug	PA162402461	SCAP	Gene
PA448803	carboplatin	Drug	PA27699	EIF3A	Gene
PA449014	cisplatin	Drug	PA27699	EIF3A	Gene
PA164712563	Bisphosphonates	Drug	PA134887312	FAM19A5	Gene
PA449061	clozapine	Drug	PA28949	glutathione peroxidase 1	Gene
PA451866	venlafaxine	Drug	PA28504	"gamma-aminobutyricacid(GABA)Areceptortheta"	Gene
PA10344	acamprosate	Drug	PA28730	GLRB	Gene
PA164713257	Selective serotonin reuptake inhibitors	Drug	PA28968	"glutamatereceptorionotropicAMPA3"	Gene
PA449015	citalopram	Drug	PA28968	"glutamatereceptorionotropicAMPA3"	Gene
PA451866	venlafaxine	Drug	PA28968	"glutamatereceptorionotropicAMPA3"	Gene
PA452229	antidepressants	Drug	PA28968	"glutamatereceptorionotropicAMPA3"	Gene
PA10034	bosentan	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA133950441	hmg coa reductase inhibitors	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA134308647	rosuvastatin	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA165946122	crizotinib	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA166114911	dabrafenib	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA166122590	simeprevir	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA448500	atorvastatin	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA449383	docetaxel	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA449688	fluvastatin	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA450085	irinotecan	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA450272	lovastatin	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA450428	methotrexate	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA450566	mycophenolate mofetil	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA450761	paclitaxel	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA451089	pravastatin	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA451363	simvastatin	Drug	PA35844	"solutecarrierorganicaniontransporterfamilymember1B3"	Gene
PA449014	cisplatin	Drug	PA29024	glutathione S-transferase mu 3 (brain)	Gene
PA449165	cyclophosphamide	Drug	PA29024	glutathione S-transferase mu 3 (brain)	Gene
PA450688	olanzapine	Drug	PA29024	glutathione S-transferase mu 3 (brain)	Gene
PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Drug	PA198	"interleukin6(interferonbeta2)"	Gene
PA164749390	peginterferon alfa-2a	Drug	PA198	"interleukin6(interferonbeta2)"	Gene
PA164784024	peginterferon alfa-2b	Drug	PA198	"interleukin6(interferonbeta2)"	Gene
PA449594	fenofibrate	Drug	PA198	"interleukin6(interferonbeta2)"	Gene
PA451241	ribavirin	Drug	PA198	"interleukin6(interferonbeta2)"	Gene
PA451261	rituximab	Drug	PA198	"interleukin6(interferonbeta2)"	Gene
PA451868	verapamil	Drug	PA30041	Kv channel interacting protein 1	Gene
PA151249535	diuretics	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA164712326	Aldosterone antagonists	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA164712547	"Betablockingagentsselective"	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA448368	amiloride	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA448499	atenolol	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA449015	citalopram	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA449334	diltiazem	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA449899	hydrochlorothiazide	Drug	PA31534	"neuralprecursorcellexpresseddevelopmentallydown-regulated4-likeE3ubiquitinproteinligase"	Gene
PA164749044	eplerenone	Drug	PA242	"nuclearreceptorsubfamily3groupCmember2"	Gene
PA449456	enalapril	Drug	PA242	"nuclearreceptorsubfamily3groupCmember2"	Gene
PA451483	spironolactone	Drug	PA242	"nuclearreceptorsubfamily3groupCmember2"	Gene
PA130620651	anthracyclines and related substances	Drug	PA190	histamine N-methyltransferase	Gene
PA448497	aspirin	Drug	PA190	histamine N-methyltransferase	Gene
PA164924492	brivanib	Drug	PA28131	FGFR6	Gene
PA451446	somatropin recombinant	Drug	PA26411	"ArfGAPwithGTPasedomainankyrinrepeatandPHdomain2"	Gene
PA151249535	diuretics	Drug	PA37	adrenoceptor alpha 2C	Gene
PA164712308	"AceInhibitorsPlain"	Drug	PA37	adrenoceptor alpha 2C	Gene
PA164712372	Angiotensin II Antagonists	Drug	PA37	adrenoceptor alpha 2C	Gene
PA164712535	Beta Blocking Agents	Drug	PA37	adrenoceptor alpha 2C	Gene
PA165945764	bucindolol	Drug	PA37	adrenoceptor alpha 2C	Gene
PA448665	brimonidine	Drug	PA37	adrenoceptor alpha 2C	Gene
PA449051	clonidine	Drug	PA37	adrenoceptor alpha 2C	Gene
PA449319	digoxin	Drug	PA37	adrenoceptor alpha 2C	Gene
PA449396	dopamine	Drug	PA37	adrenoceptor alpha 2C	Gene
PA449470	epinephrine	Drug	PA37	adrenoceptor alpha 2C	Gene
PA450121	isoproterenol	Drug	PA37	adrenoceptor alpha 2C	Gene
PA450480	metoprolol	Drug	PA37	adrenoceptor alpha 2C	Gene
PA450649	norepinephrine	Drug	PA37	adrenoceptor alpha 2C	Gene
PA451483	spironolactone	Drug	PA37	adrenoceptor alpha 2C	Gene
PA451946	yohimbine	Drug	PA37	adrenoceptor alpha 2C	Gene
PA448499	atenolol	Drug	PA26069	CAPZA1	Gene
PA449088	codeine	Drug	PA134926902	"cytochromeP450family2subfamilyDpolypeptide7pseudogene1"	Gene
PA450550	morphine	Drug	PA134926902	"cytochromeP450family2subfamilyDpolypeptide7pseudogene1"	Gene
PA449383	docetaxel	Drug	PA58	"ATP-bindingcassettesub-familyC(CFTR/MRP)member6"	Gene
PA451644	thalidomide	Drug	PA58	"ATP-bindingcassettesub-familyC(CFTR/MRP)member6"	Gene
PA164713176	Platinum compounds	Drug	PA26091	"caspase7apoptosis-relatedcysteinepeptidase"	Gene
PA449383	docetaxel	Drug	PA26091	"caspase7apoptosis-relatedcysteinepeptidase"	Gene
PA449748	gemcitabine	Drug	PA26091	"caspase7apoptosis-relatedcysteinepeptidase"	Gene
PA450761	paclitaxel	Drug	PA26091	"caspase7apoptosis-relatedcysteinepeptidase"	Gene
PA451881	vinorelbine	Drug	PA26091	"caspase7apoptosis-relatedcysteinepeptidase"	Gene
PA451578	tacrolimus	Drug	PA26074	nucleotide-binding oligomerization domain containing 2	Gene
PA448497	aspirin	Drug	PA36331	TAP binding protein (tapasin)	Gene
PA164713347	"Thiazidesplain"	Drug	PA321	"solutecarrierfamily12(sodium/chloridetransporters)member3"	Gene
PA448682	bumetanide	Drug	PA321	"solutecarrierfamily12(sodium/chloridetransporters)member3"	Gene
PA449719	furosemide	Drug	PA321	"solutecarrierfamily12(sodium/chloridetransporters)member3"	Gene
PA451733	torasemide	Drug	PA321	"solutecarrierfamily12(sodium/chloridetransporters)member3"	Gene
PA448486	arsenic trioxide	Drug	PA33439	promyelocytic leukemia	Gene
PA451746	tretinoin	Drug	PA33439	promyelocytic leukemia	Gene
PA10804	imatinib	Drug	PA333	"solutecarrierfamily22(organiccation/carnitinetransporter)member5"	Gene
PA10804	imatinib	Drug	PA134908392	ULK3	Gene
PA449686	fluticasone propionate	Drug	PA25985	carbonic anhydrase X	Gene
PA450546	montelukast	Drug	PA25985	carbonic anhydrase X	Gene
PA450626	nicotine	Drug	PA28983	"glutamatereceptorionotropicN-methyl-D-aspartate3A"	Gene
PA450243	lithium	Drug	PA30330	LECT2	Gene
PA448897	cerivastatin	Drug	PA300	ryanodine receptor 2 (cardiac)	Gene
PA450085	irinotecan	Drug	PA142670714	TOMM40L	Gene
PA128406956	fluorouracil	Drug	PA162407502	thymidine phosphorylase	Gene
PA448771	capecitabine	Drug	PA162407502	thymidine phosphorylase	Gene
PA151249535	diuretics	Drug	PA211	"potassiumvoltage-gatedchannelIsk-relatedfamilymember1"	Gene
PA164712406	Antibiotics	Drug	PA211	"potassiumvoltage-gatedchannelIsk-relatedfamilymember1"	Gene
PA448383	amiodarone	Drug	PA211	"potassiumvoltage-gatedchannelIsk-relatedfamilymember1"	Gene
PA451209	quinidine	Drug	PA211	"potassiumvoltage-gatedchannelIsk-relatedfamilymember1"	Gene
PA451457	sotalol	Drug	PA211	"potassiumvoltage-gatedchannelIsk-relatedfamilymember1"	Gene
PA452233	antipsychotics	Drug	PA211	"potassiumvoltage-gatedchannelIsk-relatedfamilymember1"	Gene
PA449247	dexamethasone	Drug	PA25345	bone gamma-carboxyglutamate (gla) protein	Gene
PA10810	pemetrexed	Drug	PA432	"gamma-glutamylhydrolase(conjugasefolylpolygammaglutamylhydrolase)"	Gene
PA130232992	bevacizumab	Drug	PA432	"gamma-glutamylhydrolase(conjugasefolylpolygammaglutamylhydrolase)"	Gene
PA450428	methotrexate	Drug	PA432	"gamma-glutamylhydrolase(conjugasefolylpolygammaglutamylhydrolase)"	Gene
PA451234	repaglinide	Drug	PA128394577	IGF2BP2	Gene
PA10407	calcium channel blockers	Drug	PA139	ACE	Gene
PA143485705	antiepileptics	Drug	PA139	ACE	Gene
PA151249535	diuretics	Drug	PA139	ACE	Gene
PA164712308	"AceInhibitorsPlain"	Drug	PA139	ACE	Gene
PA164712372	Angiotensin II Antagonists	Drug	PA139	ACE	Gene
PA164712535	Beta Blocking Agents	Drug	PA139	ACE	Gene
PA164713347	"Thiazidesplain"	Drug	PA139	ACE	Gene
PA448031	acetylcholine	Drug	PA139	ACE	Gene
PA448388	amlodipine	Drug	PA139	ACE	Gene
PA448497	aspirin	Drug	PA139	ACE	Gene
PA448499	atenolol	Drug	PA139	ACE	Gene
PA448500	atorvastatin	Drug	PA139	ACE	Gene
PA448561	benazepril	Drug	PA139	ACE	Gene
PA448682	bumetanide	Drug	PA139	ACE	Gene
PA448765	candesartan	Drug	PA139	ACE	Gene
PA448780	captopril	Drug	PA139	ACE	Gene
PA448970	chlorthalidone	Drug	PA139	ACE	Gene
PA449319	digoxin	Drug	PA139	ACE	Gene
PA449456	enalapril	Drug	PA139	ACE	Gene
PA449688	fluvastatin	Drug	PA139	ACE	Gene
PA449710	fosinopril	Drug	PA139	ACE	Gene
PA449719	furosemide	Drug	PA139	ACE	Gene
PA449899	hydrochlorothiazide	Drug	PA139	ACE	Gene
PA450084	irbesartan	Drug	PA139	ACE	Gene
